"score","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61"
0,0.34,0.121626666666667,0.538373333333333,"en","00 Amazon Coins
sso, 5490 . Santa
1,000Aazon Cons
SHoio
9170-save 3%
2500 Amazon Cons
5000 Amazon Coins
ssooo -Save
amazon
SOLOMID
0 000 Amunan Cona
375.00
NL KRIPP NIGHTS
SAVE ON CARD PACKS
WITH AMAZON COINS
AONE
","/Shopping",0.1,1.1,0.1,0,0.727800920850691,173,0,0,0,0,0,0.37948,0.107733333333333,0.0221466666666667,0.262666666666667,0.588,21,1,0.3310818,0.300066478868683,398,137.583133333333,131.251141177298,326,0.5489009,0.341280343744206,256,0.422346666666667,0.493936446112648,2,1,0,0,0,"Amazon.com","entr"," 483",1,0,0.0453333333333333,8,4.8,9.8,5.2,0.847429435483871,0.878679435483871,0.697328629032258,0.24109122983871,0.274379051224689,0.09,-8651,293.222222222222,23467.171875,4687.38605382671,"facial hair,font,product,photo caption,brand,comedy,baseball glove,person"
0,0.3425,0.195066666666667,0.462433333333333,"nl","You increase
figure with
1 point!
The best preparation
on the final exam>
LUZAC
Exam training
","",0.6,1.3,0.108,0.04,0.217771701982228,76,0,0,0,0,0,0.2428,0,0,0.258666666666667,0.477333333333333,21,2,0.420113166666667,0.407677587631261,398,118.8314,120.300081638246,254,0.757626766666667,0.248075437919969,252,0.51848,0.499661703980048,2,0.25,0,0,0,"Luzac","edu","   5",2,0,0.338666666666667,4.8,12.4,17.2,9.8,0.543800403225806,0.575491431451613,0.493422379032258,0.108377436155914,0.188321546130659,0.345,10020,150.070588235294,26432.5348837209,1627.89537673413,"blue,face,skin,text,nose,product,beauty,aqua,font,person"
0,0.3875,0.237173333333333,0.375326666666667,"en","SPONSOR CONTENT BY
DELL intel
Technologies
Let Dell Technologies cloud solutions
powered by Intel show you the power
of digital transformation. Intel Inside.
Powerful Productivity Outside.
LEARN MORE
","/Computers & Electronics",0.2,1.3,0.148,0.036,0.248875646503261,169,0,0,0,0,0,0,0,0.0220266666666667,0.26,0.42,4,3,0.835662933333333,0.210030983887897,250,233.495,55.070552432402,87,0.923975233333333,0.0538730062333902,98,0.198506666666667,0.398878291388204,2,0,0,0,0,"Business Insider","tech","  76",0,0,0.261333333333333,7.4,12,19.4,5,0.971597782258064,1,0.994027217741935,0.61605785472973,0.61605785472973,0.17,1535,200.510416666667,24160.2680412371,3029.37960685113,"blue,text,font,product,line,area,online advertising,brand,number"
1,0.8175,0.06244,0.12006,"en","DON'T WIN TO CELEBRATE.
CELEBRATE TO WIN
","/Food & Drink/Beverages/Alcoholic Beverages",0.1,0.2,0.096,0.06,1,32,0,0,0,0,0,0,0.0997333333333333,0,0.854666666666667,0.14,3,1,0.0907915333333333,0.26924330669692,336,16.4104133333333,62.1745568264815,159,0.0306212666666667,0.115926336006681,207,0.0173333333333333,0.130510980369861,2,0,0,0,0,"G.H.Mumm",NA,"   9",0,0,0.761333333333333,15,1.6,16.6,7,0.968876008064516,1,0.989465725806452,0.822703461021505,0.822703461021505,0.2625,8918,986.90243902439,13189.0120481928,3178.89444846588,"liqueur,drink,alcoholic beverage,product,glass bottle,distilled beverage,bottle,wine,font,champagne"
0,0.53,0.13396,0.33604,"en","THE NEW SUCCESS
STORY IS ABOUT
FIRST IMPRESSIONS.
","/People & Society/Family & Relationships/Family",0.6,0.6,0.068,0.068,1,41,0,0,0,0,0,0.25096,0,0.0165466666666667,0.534666666666667,0.422666666666667,13,1,0.529730466666667,0.244871615368589,277,171.89652,80.9141419028079,227,0.860686,0.161222769197625,223,0.902706666666667,0.296358755006571,2,0,0,0,0,"TIAA","fin","  25",0,0,0.461333333333333,11.6,2,12.2,0.4,0.97101814516129,1,0.889591733870968,0.347747714474416,0.347747714474416,-0.29,-402,398.208955223881,18999.2352941176,4302.44582339085,"text,child,product,toddler,photo caption,infant,human behavior,font,learning,person"
0,0.1875,0.163413333333333,0.649086666666667,"en","PURE
FUN
PURE
Hitmen Hockey.com
Hockey
","",0.8,0.8,0.172,0.024,0.837875326370757,32,0,0,0,0,0,0.46248,0,0,0.112,0.712,18,1,0.567079066666667,0.381826490308593,399,240.61196,120.756511598449,276,0.7348954,0.320491333873645,253,0.369293333333333,0.482616693530032,2,0,0,0,0,"Ticketmaster","othr","  39",1,0,0.044,3.2,11.6,14.8,14.8,0.833341733870968,0.866179435483871,0.779813508064516,0.450361485635081,0.51994017311609,0.045,231,54.5068493150685,37520.3108108108,635.262450901484,"product,advertising,t shirt,font,brand,recreation,logo,banner,team,person"
0,0.5125,0.0366133333333333,0.450886666666667,"nl","29
Day
or to
","/Sports/Individual Sports/Cycling; /Autos & Vehicles/Bicycles & Accessories; /Hobbies & Leisure; /Sports/Sporting Goods; /Shopping",0.9,0.9,0.156,0.048,0,9,0,0,0,0,0,0,0.217066666666667,0,0.398666666666667,0.401333333333333,14,3,0.2761704,0.196938202555814,357,169.58964,81.8415926365533,259,0.731958566666667,0.187439254283264,256,0.793933333333333,0.404481615108254,2,0,0,0,0,NA,"trav","   0",1,0,0.0333333333333333,3.6,12.4,15.4,5.4,0.869367439516129,0.926864919354839,0.88664314516129,0.350331821236559,0.377975057552522,-0.0875,-1808,150.810126582278,20145.9125,899.465047677602,"product,bicycle accessory,vehicle,friendship,recreation,leisure,vacation,bicycle,boat,stop sign"
0,0.3625,0.0825733333333333,0.554926666666667,"en","SCAN & WIN
FESTIVALT KETS
Lipton
Lipton
CAN
WIN!
","",-0.4,0.4,0.084,0.016,0.852575488454707,38,0,0,0,0,0,0,0.0983733333333333,0.00653333333333333,0.172,0.498666666666667,15,1,0.427163766666667,0.379465808456848,392,63.5943066666667,71.4939041081845,155,0.8328186,0.250159364985893,207,0.786906666666667,0.409495788068972,2,0,0,0,0,"Lipton Tea","cpg"," 166",0,0,0.104,12.2,6,18.2,9.8,0.690221774193548,0.816519657258065,0.660055443548387,0.103151234465891,0.126330374962779,0.1425,4600,451.955555555556,18141.8021978022,2032.64531102688,"product,text,font,brand,advertising,display advertising,label,logo,bottle,toothbrush"
1,0.43,0.0829866666666667,0.487013333333333,"ro","yourself
Sp
fe
RFRSH
fears
SOLVE
Puzzle
","",-0.4,0.4,0.104,0.02,0.837724935732648,31,0,0,0,0,0,0.08724,0.00684,0.04784,0.438666666666667,0.436,8,2,0.761634166666667,0.270116094643334,399,165.458333333333,53.5757855946719,221,0.530995933333333,0.160454695245268,200,0.146333333333333,0.353442434506124,2,0,0,0,0,NA,"food","   0",0,0,0.494666666666667,10.8,3.2,10.8,9.8,0.61796875,0.632522681451613,0.597517641129032,0.0431598622311828,0.0682344894449203,0.02,405,33.8405797101449,25936.2571428571,195.791791638153,"yellow,product,advertising,banner,brand,team sport,font,logo,graphics,sports ball,person"
0,0.675,0.25224,0.0727599999999999,"es","EVERYBODY
THE DAYS
","",0,0,0.256,0.212,1,12,0,0,0,0,0,0,0,0,0.726666666666667,0.272,2,1,0.6001457,0.200221472882787,219,196.1548,60.3474253064416,139,0.155627633333333,0.279666224576776,237,0.124426666666667,0.330069877304601,2,0,0,0,0,"Axe Hair Products","cpg"," 227",0,0,0.633333333333333,6.4,11.2,17.6,15.6,0.976134072580645,0.98469002016129,0.97155997983871,0.347688539566532,0.353094407831595,-0.0675,-4088,82.2528735632184,12475.1818181818,1306.61676434256,"text,font,logo,product,brand,graphics,computer wallpaper"
0,0.34,0.0489066666666667,0.611093333333333,"en","MAKE YOUR PLACE
IN THE WORLD
LEARN MORE
","",0.4,0.4,0.048,0.032,1,32,0,0,0,0,0,0,0.0779333333333333,0,0.145333333333333,0.581333333333333,19,1,0.2385366,0.188274630327417,345,61.42092,54.4577248417296,199,0.598216466666667,0.306899850128815,240,0.547186666666667,0.497771757112151,2,0,0,0,0,"American Express Platinum Card","fin","  38",5,0,0.004,19.4,0,19.4,9.6,0.924256552419355,0.963810483870968,0.926675907258064,0.590263603674759,0.612427041988663,-0.0649999999999999,-2712,631.395833333333,26395.175257732,3724.64573821656,"property,home,real estate,interior design,pottedplant,car,chair"
0,0.28,0.154466666666667,0.565533333333333,"en","MIN 1,000
PUT PUT
NOODLE NOODLL000r
Closing dale 31.08.17. 16+ T&Cs apply. See potnoode.com/win1k-compettion-terms
","/Business & Industrial/Hospitality Industry/Food Service; /Food & Drink/Food & Grocery Retailers",-0.1,0.5,0.224,0.028,0.33258523953388,90,0,0,0,0,0,0,0.2148,0.01224,0.0746666666666667,0.662666666666667,23,1,0.553235533333333,0.364364830420158,399,77.3394933333333,80.1010565057249,277,0.733404466666667,0.239408397566014,256,0.506733333333333,0.49995799323092,2,0,0,0,0,"Pot Noodle Range","cpg","  49",0,0,0.0373333333333333,19,0,19,9.2,0.929712701612903,0.974584173387097,0.867174899193548,0.376348551570458,0.386163208727766,-0.0750000000000001,-3944,383.382978723404,27671.2105263158,2157.36440807985,"product,convenience food,snack,flavor,brand,bottle,cup"
0,0.7225,0,0.2775,"en","","/Arts & Entertainment/Events & Listings/Concerts & Music Festivals; /Arts & Entertainment/Music & Audio",0.9,0.9,0,0,NA,0,0,0,0,0,0,0.45288,0,0,0.614666666666667,0.189333333333333,9,5,0.4132583,0.301358772826083,386,201.743786666667,124.32562221655,259,0.1819252,0.151582506582094,253,0.00996,0.0993022148749213,2,0,0,0,0,"G.H.Mumm",NA,"   9",0,0,0.0493333333333333,16.2,0.2,16.4,2.4,0.986819556451613,1,0.991242439516129,0.677275923436878,0.677275923436878,0.1575,729,339.469135802469,10434.7073170732,2433.75213792093,"red,black,rock concert,stage,entertainment,darkness,crowd,light,event,fun,person"
0,0.4825,0.0521066666666667,0.465393333333333,"en","Student
by day
Event planner
by night
","/Beauty & Fitness",0.2,0.2,0.064,0.048,0,31,0,0,0,0,0,0.60424,0.06336,0,0.405333333333333,0.372,19,4,0.6899393,0.217918865438345,396,199.830026666667,163.051057640538,281,0.446576233333333,0.22075267003677,238,0.161706666666667,0.36818395956541,2,0.75,0,0,0,"Vodafone","tele"," 787",0,0,0.004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"eyebrow,chin,cheek,lip,product,girl,brown hair,selfie,wine glass,person"
0,0.7975,0.0752666666666667,0.127233333333333,"en","EVIL'69
FREE DVD COESTYDEO9
","",0.2,0.2,0.092,0.04,1,23,0,0,0,1,0,0,0,0.0224,0.822666666666667,0.172,4,1,0.1477051,0.313886293921961,356,14.6132266666667,57.4992814617731,111,0.0925691,0.241353694806198,256,0.0526933333333333,0.223422047974327,2,0,0,0,0,"Dark Horse Customs","auto","  11",0,0,0.728,6.2,6.6,12.8,9.8,0.833190524193548,0.859828629032258,0.787651209677419,0.473454165582726,0.550637824325065,0.545,15973,739.666666666667,15430.796875,6996.59675588314,"text,heat,product,font,night,brand,computer wallpaper,darkness,advertising,sky"
0,0.81,0,0.19,"en","","",0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0.858666666666667,0.141333333333333,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,"Chinet Products","cpg","  23",0,0,1,9.6,4,13.6,9.8,0.850138608870968,0.908228326612903,0.73586189516129,0.197788820984543,0.217774336242259,0.055,-369,162.641791044776,16164.9117647059,2040.62262034544,"line,font,product,angle,rectangle"
0,0.1525,0.0934933333333333,0.754006666666667,"es","BALANCE
Meat Broth
25% LESS SONO
ALL
#MeCohhecaMelhor
","/Food & Drink",0.4,0.4,0.092,0.02,0.107529948659441,47,0,0,0,0,0,0,0.94192,0.00672,0.0546666666666667,0.784,23,1,0.495172833333333,0.33979851464122,399,48.4220133333333,49.8940433681283,239,0.601270166666667,0.248748597861719,245,0.46212,0.498566364534951,2,0,0,0,0,"Knorr Aromat Range","food","  86",0,0,0.00133333333333333,9.8,9.2,18.4,11.6,0.970438508064516,0.997530241935484,0.979498487903226,0.336724407504937,0.337558094330653,0.51,1590,334.936170212766,32512.4526315789,2988.18618138952,"product,snack,convenience food,flavor,brand,bottle,bowl,diningtable"
0,0.3325,0.0491333333333333,0.618366666666667,"nl","#Busy busy busy
honor work
","",0.8,0.8,0.044,0.044,0,24,0,0,0,0,0,0,0.4234,0,0.198666666666667,0.597333333333333,14,1,0.2449005,0.146123056733196,276,33.348,37.1031434145862,203,0.738976333333333,0.122033267328217,179,0.838346666666667,0.368134948264117,2,0,0,0,0,"Unox","food","  60",0,0,0.00666666666666667,12,5,17,14.2,0.893800403225806,0.999873991935484,0.979952116935484,0.344233660954301,0.344277042638101,0.0675000000000001,4981,752.22619047619,18548.0352941176,6978.34221589002,"furniture,table,interior design,job,office,desk,banana,spoon,bowl,bottle,diningtable"
0,0.1075,0.164666666666667,0.727833333333333,"en","What are looks
without
performance?
2017 Camry
 TOYOTA
.REDTAG
Y S
CLICK FOR DETAILS
JAMES TOYOTA
","/Autos & Vehicles/Vehicle Parts & Services",-0.1,0.3,0.12,0.008,0.657085020242915,79,0,0,0,0,0,0,0.236293333333333,0.2882,0.0346666666666667,0.828,20,1,0.185852366666667,0.338374387108043,397,90.2435866666667,146.368266168343,175,0.675077566666667,0.320142296666051,256,0.487666666666667,0.499851198096486,2,0,0,0,0,NA,"othr","   0",6,0,0.0626666666666667,13.4,1.4,14.8,3.2,0.86867439516129,0.950604838709677,0.791255040322581,0.244261555127588,0.256953831056805,0.5925,19297,295.328767123288,12499.6621621622,6589.95333360538,"motor vehicle,red,vehicle,car,automotive design,advertising,mid size car,automotive exterior,brand,technology"
0,0.425,0.0118933333333333,0.563106666666667,"hu","SKULL ISLAND
16
","",0.6,0.6,0.032,0.024,0.959641255605381,15,0,0,0,0,0,0.414386666666667,0.0352,0,0.137333333333333,0.390666666666667,20,4,0.5980897,0.272287184864419,398,113.85136,109.372413297325,339,0.607690866666667,0.222607952374996,252,0.40304,0.490511943204464,2,0,0,0,0,NA,"entr","   0",1,0,0.0146666666666667,8,0.2,8.2,6,0.530355342741936,0.561076108870968,0.493560987903226,0.352070627520161,0.627491746580726,0.1225,2928,517.85,20390.1951219512,1449.02935131612,"sky,heat,sunrise,morning,atmosphere,sun,computer wallpaper,sunlight,sunset,ecoregion,person,bird"
0,0.435,0.152373333333333,0.412626666666667,"en","EXPRESS
ALL DRESSES
UP TO
60p
OFF
FIND A STORE
Select Styles
","/Shopping/Apparel",0,0,0.22,0.036,0.406282814140707,49,0,0,1,0,0,0.3154,0,0.01672,0.438666666666667,0.452,8,1,0.100861066666667,0.223469455956511,382,69.8514666666667,121.33242836092,221,0.826818333333333,0.235912850212801,256,0.853986666666667,0.353121937046664,2,0,0,0,0,"Express Women",NA," 146",2,0,0.084,0,17,-Inf,9.8,0.000806451612903226,0.00801411290322581,0.00572076612903226,0,NA,0,-6,4.57142857142857,18495.1176470588,3.5098899884601,"clothing,footwear,shoe,product,shoulder,leg,t shirt,sleeve,font,human leg,person"
0,0.2875,0.177773333333333,0.534726666666667,"en","Lafayette
Roofing & General Contractors
RECENT HAIL DAMAGE?
Full Roof Systems,
Roof Repair,
Home Improvement,
Patios and Gutters
237- ROOF (7663)
","/Home & Garden/Home Improvement",0.1,1,0.1,0.036,0.475361884047101,117,0,0,0,0,0,0,0,0.00672,0.226666666666667,0.608,10,1,0.146463933333333,0.225532916150051,355,98.80904,86.1189414351225,166,0.814428533333333,0.291252765311324,256,0.790293333333333,0.407101941019806,2,0,0,0,0,"Lafayette Roofing","ener","   6",0,0,0.032,0.4,16,10,9.8,0.0105720766129032,0.0291204637096774,0.024836189516129,0.022265625,0.764604067503245,0,42,18.4938271604938,28585.1341463415,15.7415563846279,"text,font,line,roof,product,area,material,advertising,brand,sign"
0,0.1625,0.2358,0.6017,"en","downtown
business
assoclation
Experience
Edmonton's finest
restaurants in
the
Downtown
Dining District
edmontondowntown.com
","/Food & Drink/Restaurants",0.8,0.8,0.168,0.024,0,109,0,0,0,0,0,0,0.311266666666667,0,0.124,0.721333333333333,23,1,0.159379766666667,0.228417579347897,350,66.35216,85.0308159817954,246,0.708629,0.301756115015155,256,0.68076,0.466185285177759,2,0,0,0,0,NA,"othr","   0",2,0,0.0173333333333333,6.8,9.2,13.2,9.8,0.684753024193548,0.707711693548387,0.687600806451613,0.188435795185009,0.266260677763022,0.145,8413,159.53164556962,31783.6375,3316.25366348856,"advertising,font,brand,bowl"
0,0.3275,0.0728133333333333,0.599686666666667,"nl","#Swifttist
15
Let the beast
in you
Rijklaar from
15.499
SUZUKI
Now put m together
","/Autos & Vehicles",0.5,0.5,0.088,0.016,0.31496062992126,66,1,0,0,0,0,0,0.00481333333333333,0.0250666666666667,0.266666666666667,0.565333333333333,14,1,0.259535733333333,0.298701729867954,337,102.88816,90.1236740013555,260,0.496283,0.359913620769195,255,0.3104,0.462660452235316,2,0,0,0,0,"Suzuki Swift Range","auto","  19",4,0,0.192,16,0.6,16.6,9.8,0.843145161290322,0.919405241935484,0.794682459677419,0.404612052671371,0.440080210788882,0.0175,-5873,543.207317073171,25482.3493975904,2736.14192700694,"road,mode of transport,asphalt,motor vehicle,transport,path,tree,vehicle,car,advertising"
0,0.4675,0.0982266666666667,0.434273333333333,"en","GOING
OUT
Do
ON THE
TOWN?
Degree
DEODORANT
","/Shopping/Apparel",-0.1,0.5,0.1,0.024,0.846613275417402,34,0,0,0,0,0,0,0,0.018,0.517333333333333,0.314666666666667,5,3,0.0034525,0.0284016768722081,122,4.98537333333333,30.2619974540207,68,0.167378,0.351479640171612,254,0.162213333333333,0.368648857110151,2,0,0,0,0,"Degree Men","cpg"," 258",0,0,0.52,2,15.4,11.2,11,0.935811491935484,0.955355342741935,0.915965221774194,0.207004788306452,0.216678317527731,0.0649999999999999,791,57.3604651162791,21243.0114942529,599.564599662681,"product,fashion,microphone,product design,font,brand,sleeve,t shirt"
0,0.46,0,0.54,"en","","/Autos & Vehicles/Vehicle Shopping",0.8,0.8,0,0,NA,0,0,0,0,0,0,0,0.0798533333333333,0,0.16,0.438666666666667,16,2,0.142016633333333,0.19185479287772,352,66.9505466666667,64.5311980211231,190,0.301525966666667,0.270505336640323,248,0.274613333333333,0.446322200361625,2,0,0,0,0,"Lexus Corporate","auto"," 368",2,0,0.16,18.6,0.4,19,4.6,0.694405241935484,0.750239415322581,0.712285786290322,0.520739978971557,0.69409840157179,-0.435,-135,399.117021276596,17352.8842105263,1826.979386293,"car,motor vehicle,land vehicle,vehicle,mid size car,automotive design,mode of transport,luxury vehicle,personal luxury car,sport utility vehicle"
0,0.5875,0.134733333333333,0.277766666666667,"en","BEST
BUUY
TO BEYOND YOUR
WILDEST DREAMS
","/Home & Garden/Home Appliances; /Home & Garden/Kitchen & Dining/Major Kitchen Appliances",0.9,0.9,0.084,0.028,1,33,0,0,0,0,0,0,0,0.0058,0.409333333333333,0.318666666666667,5,2,0.2732776,0.214008997091831,235,203.05316,59.2997472182471,123,0.671815133333333,0.292821591389889,254,0.651293333333333,0.476564114749486,2,0,0,0,0,"Best Buy Appliances","tech","  55",0,0,0.376,5.8,10.8,12.2,3.6,0.963306451612903,0.999382560483871,0.924886592741936,0.396911064377086,0.397156284361129,-0.0425,-4457,319.40243902439,16971.2409638554,2767.84168618166,"refrigerator,product,major appliance,home appliance,kitchen appliance,product design,multimedia,brand,system"
0,0.415,0.0271866666666667,0.557813333333333,"sk","p
TEN PRAV ORIGINL.
UZ 175 YEARS.
WHOLE STORY
","",0,0.2,0.076,0.032,0.642962236390387,35,0,0,0,0,0,0.220093333333333,0.0865866666666667,0,0.153333333333333,0.246666666666667,15,5,0.313887333333333,0.359027344104419,399,94.31024,110.08280238433,231,0.243492733333333,0.250336561570851,256,0.09156,0.288405747928746,2,0,0,0,0,NA,"food","   0",2,0,0.052,19.2,0,19.2,9.4,0.641960685483871,0.686832157258065,0.618762600806452,0.373321598832325,0.543541234764954,0.12,808,192.610526315789,20186.7708333333,1448.50102904359,"song,cup,person,chair,diningtable"
0,0.44,0.119933333333333,0.440066666666667,"en","Looking for your
new sofa?
You'll find it at
FRONTRooM
furnishings
THE LIVING ROOM EXPERTS
","/Home & Garden/Home Furnishings/Living Room Furniture",0.2,0.5,0.104,0.028,0.067704280155642,74,0,0,0,0,0,0,0.21144,0.00974666666666667,0.398666666666667,0.468,12,1,0.0286167333333333,0.0856543561584111,180,12.66448,47.7067501734967,118,0.861713466666667,0.223332445165788,246,0.91104,0.284687897581405,2,0,0,0,0,NA,"retail","   0",2,0,0.492,7.8,2,9.8,9.8,0.616166834677419,0.747719254032258,0.550226814516129,0.20072018455335,0.26844324720932,0.44,19346,421.208333333333,16925.2244897959,6481.29079628853,"furniture,couch,text,product,product design,line,loveseat,angle,chair,sofa"
0,0.4275,0.158666666666667,0.413833333333333,"en","SHAKE FOR MORE
B V LGARI
ROMA
SERPENT
Personalize your watch >
","/Autos & Vehicles/Vehicle Parts & Services/Vehicle Parts & Accessories",0.2,0.2,0.148,0.02,0.914033613445378,50,0,0,0,0,0,0,0.128066666666667,0.07592,0.297333333333333,0.421333333333333,14,2,0.0101269,0.0647928156087493,157,13.3166933333333,60.7839255708891,144,0.362490033333333,0.435128863838872,256,0.344666666666667,0.475262629728503,2,0,0,0,0,NA,"art","   0",4,0,0.362666666666667,9.8,8.6,15,9.8,0.622265625,0.706212197580645,0.413243447580645,0.209502293861093,0.296656294777702,0.2675,12833,221.835164835165,9561.69565217391,5040.66341512665,"watch,product,automotive tire,tire,font,brand,wheel,product design,strap,clock"
0,0.4375,0.02004,0.54246,"en","ITION.
G80 SPORT.
GENESIS
GENESIS
","/Autos & Vehicles/Vehicle Shopping",0.3,1,0.048,0.028,1,27,0,0,0,0,0,0,0.28016,0.012,0.368,0.350666666666667,13,6,0.128188133333333,0.27668699713173,390,50.1434133333333,100.267809994362,144,0.157738066666667,0.202950520266504,256,0.0623333333333333,0.2417615937333,2,0,0,0,0,"Hyundai Genesis","auto","  88",2,0,0.241333333333333,16.6,2.6,19.2,12,0.745929939516129,0.984601814516129,0.76398689516129,0.666820710260396,0.677249117794992,0.00750000000000006,-2447,485.8,21259.59375,1318.19645990569,"car,motor vehicle,vehicle,automotive design,personal luxury car,luxury vehicle,mid size car,mode of transport,performance car,sports car,scissors"
0,0.41,0.132146666666667,0.457853333333333,"id","MORNING! SINARN AHARI & UV
READY YOUR SKIN MERU
DURING ACTIVITIES
Sure it's protected?
Vaseline SPF 24PA
","",0.1,0.8,0.064,0.02,0.901624457673292,86,0,0,0,0,0,0,0.0589333333333333,0,0.136,0.472,12,1,0.394464633333333,0.351563674307742,395,132.126373333333,96.0323629094743,99,0.852410533333333,0.121715912514457,148,0.7632,0.425121358801142,2,0,0,0,0,"Vaseline","cpg"," 284",0,0,0.00533333333333333,3.4,14.8,10,9.8,0.831653225806452,0.89992439516129,0.795224294354839,0.353051618833017,0.392312532843096,0.07,13282,172.266666666667,20139.3186813187,4528.08342306132,"product,water,text,advertising,banner,font,window,brand,cup"
0,0.425,0.240733333333333,0.334266666666667,"en","Sky CINEMA
CATCH THE MOVIE
BALLOONS IN OUR
360 ADVENTURE
Play Now
","",0.2,0.2,0.088,0.04,0.845361395735253,54,1,0,0,0,0,0,0,0,0.336,0.357333333333333,8,3,0.4378583,0.290401337480163,374,229.76424,57.6437886908965,186,0.873559433333333,0.127090210913226,139,0.779266666666667,0.414743803314593,2,0,0,0,0,"Sky Cinema","entr","  14",0,0,0.008,11.6,2.6,11.6,9.8,0.803969254032258,0.914427923387097,0.818460181451613,0.247205445286429,0.270338906942786,0.005,2235,276.214285714286,21643.4647887324,3723.22098968463,"text,sky,product,advertising,banner,font,area,line,brand,sign"
0,0.2375,0.146133333333333,0.616366666666667,"en","Exploring the link between HPV and cancer
SCREENED
Canadian
Cancer
Society
WATCH THE DOCUMENTARY HERE
","/Health",0.2,0.2,0.144,0.024,0.766423357664234,87,0,0,0,0,0,0.248933333333333,0.11636,0,0.213333333333333,0.686666666666667,21,1,0.2024551,0.259139224695581,394,104.638773333333,106.949105762717,264,0.6904664,0.284224897903534,250,0.653426666666667,0.475881579246268,2,0,0,0,0,NA,"gov","   0",0,0,0.00933333333333333,1.2,12.4,10,9.8,0.704926915322581,0.713684475806452,0.703969254032258,0.162523101478495,0.227724025095048,-0.005,206,11.2835820895522,31526.9852941176,73.3573328848037,"service,technology,job,product,person,baseball glove,umbrella,backpack"
0,0.185,0.158173333333333,0.656826666666667,"nl","WHAT DO YOU GIVE
TO PEOPLE WITH:
CHRONIC
BARM IGNITION?
STOMACH
EVER
DARM
What do you give j?
I'll give something o
I do not give anything
","/Business & Industrial/Business Services",-0.5,1.5,0.092,0.02,0.757396948495322,87,0,0,0,0,0,0.2414,0.0138666666666667,0,0.0986666666666667,0.750666666666667,21,1,0.2799205,0.335168282757762,385,121.839026666667,89.9118341270575,258,0.800677,0.214868834608189,235,0.72268,0.447678779726265,2,0,0,0,0,NA,"phar","   0",3,0,0.196,3.8,10.6,14.4,9.8,0.760395665322581,0.777835181451613,0.738608870967742,0.0972377705857385,0.125010764368193,0.14,11556,217.746478873239,32904.1527777778,4133.09701654355,"advertising,community,product,banner,job,display advertising,public relations,cell phone,person"
0,0.6325,0.0319733333333333,0.335526666666667,"en","Take control
Ot vour
ndoor air
Blueair
","",-0.1,0.1,0.06,0.032,0,32,0,0,0,0,0,0.27968,0,0,0.678666666666667,0.202666666666667,3,4,0.143648233333333,0.142650754058227,125,101.7312,79.2657805996992,98,0.468608266666667,0.239050649475174,108,0.17548,0.380379677141998,2,0,0,0,0,"Blueair","cpg","  82",3,0,0.0586666666666667,9.2,0,9.2,4,0.544165826612903,0.585055443548387,0.342414314516129,0.253822427244039,0.433843373381153,0.0325,-384,160.4,18008.4347826087,824.629496660946,"blue,water,sky,grass,sign,signage,person"
0,0.52,0,0.48,"en","","",0,0,0,0,NA,0,0,0,0,0,0,0.60356,0,0,0.426666666666667,0.278666666666667,9,4,0.6042282,0.294148651428404,389,88.73064,120.16599054389,157,0.187974666666667,0.18240317788847,249,0.04264,0.202045476807399,2,0,0,0,0,"BBC Television","entr","   3",0,0,0.036,17.2,0.2,17.4,6.4,0.974621975806452,1,0.979775705645161,0.519818138128282,0.519818138128282,0,-3503,279.174418604651,10108.6091954023,2099.25788302661,"person,human,gentleman"
0,0.855,0.248346666666667,-0.103346666666667,"en","ANGRY BIRpS
UNIVERSE
THE EXHIBITION
","",-0.5,0.5,0.2,0.056,0.726189197895415,31,0,0,0,0,0,0,0,0.06016,0.866666666666667,0.129333333333333,4,1,0.104351466666667,0.0323540599459298,44,316.470066666667,94.703517115668,5,0.1848802,0.173970311232164,180,0.0696266666666666,0.254518482009313,2,0,0,0,0,"Telus","othr"," 324",2,0,0.842666666666667,6.4,9.2,15.6,3,0.460433467741935,0.815335181451613,0.596900201612903,0.311263939642137,0.381761938799165,-0.27,-13691,355.467532467532,15889.8205128205,4928.93165564986,"text,font,product,logo,area,brand,advertising,graphics,graphic design"
